EventName,ID,LocationCount,TIV,Loss_GU,Loss_GR,Loss_RF,Loss_RL,EventRate
KCC_RICE_US_SE_Background39_Loc001_60_R00100,9.00938E+18,4399615,1.45086E+12,3160226498,2842381050,2842381050,2842381050,7.52414E-06
KCC_RICE_US_SE_Background44_Loc001_60_R01000,9.00938E+18,29543,14079037504,16017.157,0,0,0,2.13115E-07
KCC_RICE_US_SE_Background65_Loc001_60_R01000,9.00938E+18,400511,1.26375E+11,774119.2572,158147.4114,158147.4114,158147.4114,1.47541E-07
KCC_RICE_US_SE_Background77_Loc001_60_R01000,9.00938E+18,561263,1.67959E+11,109631824.2,75880236.38,75880236.38,75880236.38,1.63934E-07
KCC_RICE_US_SE_Background81_Loc001_60_R00100,9.00938E+18,7163780,2.20449E+12,37578604586,32620571251,32620571251,32620571251,1.08879E-06
KCC_RICE_US_SE_Background102_Loc001_60_R00100,9.00938E+18,7255571,2.12524E+12,15170915583,13235501216,13235501216,13235501216,6.37339E-07
KCC_RICE_US_SE_Background113_Loc001_60_R01000,9.00938E+18,77101,31625724601,76972.8977,1494.762,1494.762,1494.762,1.63934E-07
KCC_RICE_US_SE_Background114_Loc001_60_R00100,9.00938E+18,6566995,1.8363E+12,17006756716,12856099138,12856099138,12856099138,6.19635E-07
KCC_RICE_US_SE_Background150_Loc001_60_R00100,9.00938E+18,6210829,1.86703E+12,3697616227,2985495906,2985495906,2985495906,3.60274E-06
KCC_RICE_US_SE_Background155_Loc001_60_R01000,9.00938E+18,673,1204890271,0,0,0,0,3.60656E-07
KCC_RICE_US_SE_Background176_Loc001_60_R01000,9.00938E+18,81247,34113819835,130392.6827,22277.811,22277.811,22277.811,1.63934E-07
KCC_RICE_US_SE_Background188_Loc001_60_R01000,9.00938E+18,264004,98276649403,589311.96,130968.2568,130968.2568,130968.2568,1.47541E-07
KCC_RICE_US_SE_Background192_Loc001_60_R00100,9.00938E+18,7806313,2.28776E+12,12820487062,10236557553,10236557553,10236557553,6.90451E-07
KCC_RICE_US_SE_Background213_Loc001_60_R00100,9.00938E+18,6716515,1.87668E+12,46286968228,37548515057,37548515057,37548515057,6.19635E-07
KCC_RICE_US_SE_Background224_Loc001_60_R01000,9.00938E+18,1794,2785600708,0,0,0,0,2.29508E-07
KCC_RICE_US_SE_Background225_Loc001_60_R00100,9.00938E+18,5899303,1.57632E+12,4028667691,3158585241,3158585241,3158585241,6.19635E-07
KCC_RICE_US_SE_Background261_Loc001_60_R00100,9.00938E+18,5616945,1.74668E+12,2064529280,1609052695,1609052695,1609052695,5.07216E-06
KCC_RICE_US_SE_Background266_Loc001_60_R01000,9.00938E+18,586986,1.68788E+11,10727182.37,1298444.447,1298444.447,1298444.447,2.13115E-07
KCC_RICE_US_SE_Background287_Loc001_60_R01000,9.00938E+18,922641,2.1339E+11,526970286.6,344530894.6,344530894.6,344530894.6,1.80328E-07
KCC_RICE_US_SE_Background299_Loc001_60_R01000,9.00938E+18,1109401,2.5306E+11,355109190.1,238689992.8,238689992.8,238689992.8,1.63934E-07
