EventName,ID,LocationCount,TIV,Loss_GU,Loss_GR,Loss_RF,Loss_RL,EventRate
KCC_RICE_US_CA_Background814_Loc001_73_R00500_FFE,9.00939E+18,134966,29434108040,159447857,140323088.4,140323088.4,140323088.4,3.19742E-06
KCC_RICE_US_CA_Background801_Loc001_72_R00250_FFE,9.00939E+18,301098,68736274320,877638039.3,819684043.4,819684043.4,819684043.4,5.50279E-06
KCC_RICE_US_CA_Background915_Loc001_72_R00250_FFE,9.00939E+18,572197,3.56716E+11,17323438074,17066673926,17066673926,17066673926,1.22278E-05
KCC_RICE_US_CA_Background921_Loc001_74_R01000_FFE,9.00939E+18,58432,17483222658,52239794.95,43166924.79,43166924.79,43166924.79,2.08929E-06
KCC_RICE_US_CA_Background895_Loc001_72_R00250_FFE,9.00939E+18,22908,6223179710,1028529554,1012701539,1012701539,1012701539,6.48027E-06
KCC_RICE_US_CA_Background935_Loc001_73_R00500_FFE,9.00939E+18,971260,4.04441E+11,17722440128,17476210452,17476210452,17476210452,4.26445E-06
KCC_RICE_US_PNW_CascadiaSub0Mid_Loc002_01_R01000_FFE,9.00939E+18,29108,9032063740,2578869629,2546227588,2546227588,2546227588,0.00015865
KCC_RICE_US_PNW_CascadiaSub0Top_Loc003_01_R00500_FFE,9.00939E+18,29108,9032063740,3107400714,3073286331,3073286331,3073286331,0.00059375
KCC_RICE_US_PNW_CascadiaSub0Top_Loc003_01_R01000_FFE,9.00939E+18,29108,9032063740,3107400714,3073286331,3073286331,3073286331,0.000237975
KCC_RICE_US_PNW_CascadiaSub0TopGR_Loc003_01_R05000_FFE,9.00939E+18,29108,9032063740,2602683694,2570042568,2570042568,2570042568,2.14286E-05
KCC_RICE_US_PNW_CascadiaSub1TopGR_Loc003_01_R01000_FFE,9.00939E+18,29108,9032063740,325747816.4,307815340.9,307815340.9,307815340.9,6.66667E-05
KCC_RICE_US_CA_SanJacinto(Borrego)_Loc001_01_R05000_FFE,9.00939E+18,233874,63660559457,160924420.3,141152669.8,141152669.8,141152669.8,6.99954E-06
"KCC_RICE_US_CA_Newport-Inglewood,alt1_Loc002_01_R05000_FFE",9.00939E+18,2496388,7.84378E+11,59628969421,58321259177,58321259177,58321259177,3.43511E-05
KCC_RICE_US_CA_SanAndreas(MojaveN)_Loc002_01_R01000_FFE,9.00939E+18,43683,13079479400,2486906910,2445936730,2445936730,2445936730,2.1273E-05
KCC_RICE_US_CA_Elsinore(StepoversCombined)_Loc001_01_R02500_FFE,9.00939E+18,51936,16118041920,4314210310,4271535590,4271535590,4271535590,8.80592E-06
KCC_RICE_US_CA_SanJacinto(SanBernardino)_Loc003_01_R05000_FFE,9.00939E+18,574137,1.47017E+11,8663460615,8496480283,8496480283,8496480283,5.28474E-06
"KCC_RICE_US_CA_Newport-Inglewood,alt1_Loc001_01_R02500_FFE",9.00939E+18,1351363,3.97527E+11,12155616673,11751630730,11751630730,11751630730,4.66862E-05
KCC_RICE_US_CA_Newport-Inglewood(Offshore)_Loc003_01_R02500_FFE,9.00939E+18,242819,79856114800,222733110.8,196394010.1,196394010.1,196394010.1,0.000175655
