EventName,ID,LocationCount,TIV,Loss_GU,Loss_GR,Loss_RF,Loss_RL,EventRate
KCC_RICE_US_NE_Background5176_Loc001_55_R00100_FFE,9.00939E+18,56003,18641197400,7818724131,7771033085,7771033085,7771033085,4.03692E-06
KCC_RICE_US_NE_Background4838_Loc001_55_R00100_FFE,9.00939E+18,111455,41976741280,14259776436,14171803077,14171803077,14171803077,6.40074E-06
KCC_RICE_US_NE_Background5190_Loc001_55_R00100_FFE,9.00939E+18,214918,56000154980,28818945575,28608226415,28608226415,28608226415,2.04148E-06
KCC_RICE_US_NE_Background5102_Loc001_55_R00100_FFE,9.00939E+18,16970,5241423440,764333801.6,751366808,751366808,751366808,3.60713E-06
KCC_RICE_US_NE_Background5444_Loc001_55_R00100_FFE,9.00939E+18,88236,40191705360,18241001084,18147786998,18147786998,18147786998,4.63555E-06
KCC_RICE_US_NE_Background5375_Loc001_55_R00100_FFE,9.00939E+18,301478,85603447870,19134513815,18830111859,18830111859,18830111859,2.82431E-06
KCC_RICE_US_NE_Background5560_Loc001_55_R00100_FFE,9.00939E+18,69286,47514993980,20015559184,19929853305,19929853305,19929853305,4.4667E-06
KCC_RICE_US_NE_Background5393_Loc001_55_R00100_FFE,9.00939E+18,143633,43474013970,12221990511,12117261982,12117261982,12117261982,7.52125E-07
KCC_RICE_US_NE_Background5259_Loc001_55_R00100_FFE,9.00939E+18,371862,1.10186E+11,38449704852,38171231058,38171231058,38171231058,3.60713E-06
KCC_RICE_US_NE_Background5319_Loc001_55_R00100_FFE,9.00939E+18,403369,1.69097E+11,60131437582,59837026357,59837026357,59837026357,6.21655E-06
KCC_RICE_US_NE_Background5541_Loc001_55_R00100_FFE,9.00939E+18,56207,14231361120,3147674193,3101716423,3101716423,3101716423,1.53495E-06
KCC_RICE_US_NE_Background5324_Loc001_55_R00100_FFE,9.00939E+18,1127756,3.76005E+11,1.05673E+11,1.04701E+11,1.04701E+11,1.04701E+11,6.30864E-06
KCC_RICE_US_NE_Background5338_Loc001_55_R00100_FFE,9.00939E+18,13274,2474154640,1682681160,1669075240,1669075240,1669075240,6.1398E-07
KCC_RICE_US_NE_Background5514_Loc001_55_R00100_FFE,9.00939E+18,130693,34452178293,18449006805,18322314561,18322314561,18322314561,6.29329E-07
